113	1004
113	1361
113	582
161	1460
161	1306
161	610
161	613
161	428
161	1311
161	95
161	124
161	197
161	418
161	156
161	305
161	1134
161	1328
161	396
161	1164
161	1171
161	745
161	244
161	1174
161	1016
161	168
161	304
161	158
161	1342
161	498
161	413
161	1199
161	2
161	380
161	50
161	425
161	1346
161	300
161	41
161	1505
161	859
161	1353
161	1077
161	25
161	911
161	393
161	1531
161	1261
161	133
161	79
161	1452
161	434
161	960
161	219
677	379
677	676
1062	260
1062	428
1062	1110
1062	1115
1062	1561
1062	1474
1062	575
1062	37
1062	738
1062	1488
1062	1174
1062	455
1062	496
1062	1220
1062	152
1062	283
1062	1518
1062	900
1062	903
1062	393
1062	927
1062	1366
1062	385
678	45
678	1461
678	648
678	678
678	1341
678	786
678	457
678	93
678	1516
678	262
678	1549
678	1261
678	78
1129	1129
1129	693
1129	120
685	157
685	1001
685	1032
685	348
685	246
685	569
1400	1460
1400	1317
1400	1400
1400	1089
1400	1156
1400	747
1400	1338
1400	118
1400	1350
67	482
67	67
1323	1458
1323	1311
1323	151
1323	429
1323	235
1323	480
1323	362
1323	720
1323	1421
1323	582
1564	1187
688	36
387	772
387	1530
387	1276
1133	1385
1133	1480
362	362
362	244
362	183
362	524
399	443
399	99
399	515
399	1537
1135	1233
1135	1549
695	993
695	1406
695	1429
695	925
695	1071
695	84
696	198
696	696
696	1030
1138	1395
1138	455
1138	1566
1138	582
1139	36
1139	455
701	46
701	449
701	300
701	458
701	1429
701	385
707	481
707	1137
1005	80
1005	626
1005	1121
1005	455
1005	440
1005	582
1005	295
1145	418
1145	1474
1145	1137
1145	1403
1145	240
1145	1180
1145	496
1145	1065
1145	2
1145	848
1145	1427
1145	1513
1145	1531
1145	32
1145	1453
1145	385
718	1311
718	718
718	582
489	457
489	92
490	36
727	1466
727	582
727	1289
63	482
63	63
176	582
176	974
176	1297
1553	387
1553	729
1553	1553
1553	301
1553	582
1553	578
1553	953
36	1396
36	109
36	1340
36	142
1063	1063
1170	739
1170	1338
1170	17
743	985
743	599
743	743
743	112
743	212
743	524
109	1195
109	899
109	934
109	582
1172	1277
746	472
746	1336
746	1174
746	41
749	749
188	582
244	747
244	1338
244	1030
1559	1559
760	274
760	658
760	1321
760	1353
760	390
760	405
127	1470
127	127
127	1509
127	582
342	1140
342	745
342	747
342	1214
342	390
340	340
340	58
764	188
764	116
764	524
764	339
766	1458
766	1030
1340	633
1340	1340
1340	455
1340	1197
1340	501
1340	1423
1340	54
1340	388
1340	29
1340	1446
1340	1288
1340	1538
1340	1291
1340	966
377	378
377	78
378	218
378	1167
378	458
773	274
773	1382
773	1409
773	1412
773	772
773	819
773	1077
773	20
773	12
773	1545
455	1116
455	32
455	219
780	625
780	218
780	1121
780	418
780	340
780	346
780	496
780	1028
780	1346
780	514
780	84
780	1289
780	385
346	428
346	1317
346	1089
346	1156
346	491
346	346
346	846
346	262
346	384
346	104
1191	587
1191	1564
1191	709
1191	1089
1191	36
1191	244
1191	1416
1191	1340
1191	1026
1191	876
1191	1045
1191	438
1191	277
1498	1382
1498	610
1498	1341
1498	496
1498	1498
1195	589
1195	1458
1195	110
1195	218
1195	1009
1195	432
1195	117
1195	162
1195	1261
1195	954
1195	1286
1195	295
1023	658
1023	1149
1023	1416
1023	582
793	792
793	1512
1199	1458
1199	1460
1199	648
1199	480
1199	1131
1199	244
1199	1180
1199	455
1199	1199
1199	1499
1199	1036
1199	145
1199	1261
1199	247
1199	582
349	453
349	1121
349	1367
349	582
171	1317
171	458
171	930
225	225
226	699
226	1340
226	226
226	1202
226	1221
226	1441
226	82
1202	625
1202	385
1025	1107
1025	1549
1501	1153
457	455
457	457
457	456
457	582
76	1565
76	76
499	610
499	282
499	1128
499	575
499	41
499	1424
499	1512
499	576
499	582
812	455
812	1028
1029	582
814	1460
814	1306
814	80
814	428
814	379
814	218
814	144
814	87
814	1479
814	686
814	406
814	1005
814	714
814	396
814	149
814	1163
814	1333
814	11
814	740
814	1337
814	194
814	244
814	1342
814	498
814	848
814	1077
814	115
814	183
814	129
814	283
814	103
814	25
814	1436
814	12
814	79
814	51
814	207
814	296
814	1276
814	434
814	1289
814	962
814	1562
1030	1487
1030	170
1030	202
820	350
820	1398
820	179
820	1044
112	1321
112	575
112	1498
112	1045
112	1048
42	822
824	274
824	1458
824	1306
824	428
824	1110
824	1115
824	1120
824	418
824	198
824	15
824	1402
824	1403
824	738
824	1174
824	757
824	21
824	1490
824	774
824	1495
824	1189
824	457
824	1509
824	514
824	344
824	1261
824	12
824	51
824	207
824	403
824	526
824	385
824	94
458	1326
458	1338
458	774
458	458
458	1045
458	82
458	1283
828	1030
830	581
830	829
830	830
830	582
1032	1404
1032	78
832	1554
832	458
832	582
834	1168
834	1487
834	859
834	115
834	1042
834	393
834	351
834	1361
834	1293
834	1297
141	141
141	582
504	985
504	596
504	410
504	218
504	648
504	1121
504	1156
504	39
504	1338
504	1199
504	443
504	180
504	1549
504	1436
504	344
1066	449
1066	1156
1066	1417
842	80
842	655
842	15
842	159
842	455
842	1208
506	1458
506	235
506	1341
506	506
506	334
506	77
843	1461
843	428
843	1333
843	244
843	1509
843	92
843	1366
1222	589
1222	428
1222	124
1222	993
1222	691
1222	826
1222	1513
1222	1549
1222	1280
845	428
845	582
845	578
1508	1560
1508	714
846	1129
846	1153
846	739
846	826
846	522
846	1282
1067	589
1067	350
1067	174
1067	1392
1067	480
1067	1135
1067	581
1067	1147
1067	1156
1067	1161
1067	395
1067	244
1067	1416
1067	788
1067	859
1067	1429
1067	1512
1067	1513
1067	1047
1067	1261
1067	207
1067	582
1067	1537
128	132
128	263
132	1226
132	132
132	437
854	466
854	428
854	198
854	17
854	1497
854	834
854	1436
854	926
854	927
854	265
1427	582
1428	1428
1428	582
865	1396
865	36
865	1487
865	1340
865	1453
865	1563
865	1293
1513	1064
1513	1513
1513	456
1068	397
1068	1420
1068	891
1068	326
871	1564
871	1412
871	1565
871	1236
871	385
5	113
5	788
5	92
512	470
512	404
512	189
512	1150
512	740
512	1076
512	788
512	498
512	1512
512	354
512	312
512	1283
512	13
183	1549
874	1001
874	385
879	837
47	1480
54	1305
54	1461
54	648
54	1118
54	455
54	1499
54	1028
54	1361
54	582
54	524
55	491
55	849
55	310
55	582
880	482
880	1337
880	437
880	326
880	1535
880	962
880	279
881	1458
881	1120
881	993
881	408
881	1004
881	1195
881	1207
881	1087
881	444
253	993
253	1285
1234	1379
1234	1121
1234	582
0	648
0	1164
0	1199
456	1565
456	455
456	41
1521	76
896	404
896	1317
896	193
896	301
896	244
896	1017
896	1494
896	455
896	270
898	953
276	276
276	1446
276	582
276	973
902	1156
902	743
902	1338
902	230
902	1562
370	582
370	255
1549	350
1549	49
1549	655
1549	1473
1549	1400
1549	1005
1549	455
1549	1199
1549	71
1549	1036
1549	1068
1549	456
1549	1043
1549	1549
1549	280
1549	1261
1549	1367
1549	578
1549	219
307	1077
307	337
308	275
1070	223
1070	338
1070	1076
1070	1199
1070	582
1359	1121
1359	799
1359	31
1359	582
1359	1537
909	909
1256	517
911	48
911	482
911	203
911	433
911	1552
10	1416
10	10
10	13
360	209
390	1342
390	230
390	1512
390	295
369	272
369	1124
369	1402
369	394
369	117
369	360
369	82
383	1487
383	1340
383	1424
383	54
383	253
383	456
383	1265
383	381
914	260
914	985
914	48
914	1458
914	1111
914	648
914	1115
914	1122
914	1321
914	87
914	1134
914	1411
914	81
914	397
914	455
914	2
914	1499
914	138
914	1030
914	1036
914	1509
914	1437
914	914
914	12
914	1059
914	578
914	403
914	524
1263	648
1263	192
1263	1027
1263	840
1263	1241
1263	1358
1263	207
922	1121
922	918
922	582
922	1562
348	1549
182	274
182	1121
182	1004
182	1153
182	1156
182	772
182	455
182	116
182	458
182	1222
182	207
182	1368
311	589
311	455
311	458
311	582
312	372
312	661
312	1136
312	455
312	326
312	582
312	524
312	295
923	983
923	21
923	13
924	46
928	1446
928	582
252	182
252	252
252	582
252	295
936	985
936	404
936	478
936	1321
936	455
936	1347
936	1044
936	1069
936	40
936	1048
936	1059
940	989
940	990
940	95
940	113
940	1127
940	1156
940	1194
940	806
940	230
940	1509
940	1042
940	1047
940	207
940	1287
940	385
941	115
1277	1000
1277	244
1277	1417
1277	247
578	181
578	1458
578	1127
578	1481
578	158
578	806
578	1264
578	578
578	403
578	1294
946	1512
946	582
946	946
947	985
947	599
947	642
947	418
947	1153
947	1416
947	1043
521	773
521	1199
521	1512
521	1549
521	1358
521	1371
521	77
172	985
172	428
172	1113
172	1317
172	1321
172	686
172	1026
172	1347
172	1217
172	506
172	890
172	1045
172	1048
172	1059
391	46
391	350
391	1385
391	1480
391	1404
391	1416
391	498
391	576
391	79
391	962
343	61
525	81
525	1429
525	79
1283	350
1283	379
1283	1315
1283	681
1283	722
1283	1338
1283	1192
1283	230
1283	1045
1283	1549
1283	1050
1283	1283
1283	966
1537	1537
98	1060
98	97
98	714
98	722
98	1180
98	498
98	889
1289	256
1289	1127
1289	1164
1289	455
1289	171
1289	1207
1289	1030
1289	1289
1551	1466
1551	1127
1551	1406
1551	1337
1551	115
1551	1263
1551	424
962	1458
962	1380
962	1072
962	428
962	418
962	1001
962	159
962	1017
962	1207
962	1226
962	1038
962	1513
962	262
962	1549
962	1566
962	578
962	424
322	227
969	428
969	455
969	879
969	1289
77	909
424	46
424	1458
424	1127
424	1324
424	399
424	506
424	524
974	350
974	244
974	1416
974	1016
974	455
974	116
974	76
974	1207
974	456
974	74
974	390
974	133
974	524
974	1289
974	219
975	1317
975	109
975	747
975	1338
975	1192
975	1533
975	524
975	975
1376	46
1376	1460
1376	1074
1376	428
1376	990
1376	379
1376	1311
1376	203
1376	305
1376	1564
1376	693
1376	714
1376	575
1376	1336
1376	1173
1376	81
1376	244
1376	1016
1376	17
1376	1017
1376	304
1376	778
1376	798
1376	425
1376	810
1376	300
1376	1505
1376	1353
1376	115
1376	1232
1376	576
1376	894
1376	1046
1376	903
1376	911
1376	1531
1376	1261
1376	133
1376	296
1376	1452
1376	434
1376	1071
1376	84
1376	1285
1376	960
1376	1289
1376	962
444	206
444	1233
979	599
979	1025
563	191
1118	728
1374	602
504	998
906	727
799	1075
1391	728
454	1064
1284	688
1347	1195
706	349
139	157
787	1459
280	324
1045	1211
728	51
1068	465
244	243
1098	772
1384	936
525	299
1353	690
87	1073
21	523
222	1562
979	81
1398	388
1305	996
331	1260
286	120
1054	1493
1324	139
873	0
1189	893
299	1367
837	1139
19	652
1494	853
135	388
128	356
1065	1106
1451	1281
571	1002
899	297
890	703
757	72
1541	928
1556	239
502	72
130	787
889	242
883	187
405	670
618	539
1267	853
1158	975
1031	1084
1189	979
150	1249
881	492
1474	1179
1005	1258
458	494
622	1173
227	403
791	870
102	1148
971	564
1037	1167
643	506
1381	1468
927	183
129	679
1365	1059
1167	586
1264	290
901	239
175	1211
953	422
467	107
341	512
215	837
1519	1183
456	485
357	1463
911	628
1085	408
1233	819
207	319
1543	8
1530	864
885	1105
1351	577
1365	1139
638	683
425	62
1234	1443
1061	787
1396	959
389	346
1090	669
1540	433
287	1062
1183	1463
755	1276
735	214
1250	1532
332	740
959	725
523	1104
454	901
349	932
617	323
1413	82
88	692
919	722
264	419
1208	473
1019	760
181	759
1010	179
1378	1218
1525	211
1336	634
99	9
1466	1131
1126	750
1225	571
223	735
653	159
904	787
1420	268
1098	856
145	459
1270	1362
922	656
304	141
1154	501
316	1276
1244	442
264	458
1529	199
727	16
813	162
1475	965
696	1078
927	1388
10	631
532	697
529	129
210	1176
1114	1023
798	45
1263	217
1112	287
1272	1449
1510	127
224	756
1215	203
332	1358
794	1227
535	676
47	456
635	153
206	712
285	113
1326	511
634	604
439	1465
262	596
635	898
785	374
226	808
1350	459
1329	717
1246	366
1182	48
1287	288
797	1493
845	1264
1353	1142
479	667
1055	1543
1164	1165
1390	1237
782	271
310	103
303	1402
839	1411
1403	397
157	749
209	1439
355	1332
35	1518
1425	1382
1505	705
567	158
1541	1243
347	196
302	75
1163	988
800	717
774	69
1258	20
473	770
1448	1476
412	1139
988	1227
231	614
516	224
1082	1374
1346	106
1442	1526
869	969
1008	1208
1099	603
819	1234
564	522
855	1234
1467	347
302	720
209	908
671	1569
134	793
658	810
619	1207
1558	326
977	1448
1106	788
402	388
812	135
791	1007
573	1361
364	1369
1261	179
1051	1176
1235	460
605	28
21	418
893	61
499	999
1458	1265
83	1396
536	1386
526	1238
1471	646
1452	503
1259	387
1440	1069
1198	1068
107	1202
343	1278
276	176
65	359
104	1316
457	740
713	1109
488	430
1352	36
900	1056
1436	1215
1390	1347
426	1526
758	1129
333	74
1235	561
1348	2
84	1125
519	1491
622	1432
1362	645
5	1198
1430	230
557	380
991	759
1102	583
1128	1102
1414	430
709	964
871	1344
347	1099
955	539
688	124
235	961
1054	1484
437	946
313	247
746	21
1216	1105
1098	251
1350	1331
542	784
1420	450
46	54
198	508
1412	210
1248	118
868	1512
55	371
1445	566
1066	1251
299	798
86	648
955	220
1160	319
1161	1492
1229	757
1094	1078
296	1530
51	1306
1286	1191
619	1066
1506	260
793	969
415	1563
71	948
350	1464
59	1385
788	1047
182	1019
1015	653
167	1523
4	313
1499	1312
373	737
80	1460
1227	662
756	479
1340	334
1232	1207
1499	149
46	388
524	884
765	1215
1184	526
42	1384
422	677
931	121
1138	229
195	175
335	791
1272	552
651	872
1263	1408
1468	911
384	976
832	954
1287	1071
1439	38
1368	299
318	933
1358	670
330	155
980	1532
360	1434
641	1363
1054	292
280	91
1215	1382
1248	1170
328	1117
262	768
371	46
77	901
488	394
1115	1125
590	1276
193	1459
909	156
1243	1264
1125	198
377	787
1212	691
0	893
850	845
1257	1275
1402	662
1214	217
1555	1083
135	289
1171	908
348	293
795	1123
148	66
74	1211
181	402
1443	1400
847	138
145	1098
1109	224
1251	954
116	556
735	360
959	1387
92	516
1394	1274
803	1565
1544	360
429	841
229	697
910	1169
341	906
846	1245
1197	1167
1491	25
13	1393
1075	599
726	479
105	749
1260	793
1291	730
489	816
1106	179
1365	307
216	182
128	1251
267	153
1419	821
660	1322
421	561
1303	1385
640	13
1535	692
1259	647
104	1480
1448	802
435	122
1203	1141
579	954
454	967
676	97
1450	1547
942	1333
494	321
980	299
662	820
772	1081
546	1040
210	1108
614	371
701	1122
1311	1522
767	1471
176	1137
519	65
1387	739
622	611
897	767
338	647
834	880
391	15
1122	642
1314	1003
777	1280
1339	862
379	812
1063	20
873	314
86	1346
1234	1134
291	965
466	960
1090	10
1425	977
1537	1437
75	755
36	1203
119	1476
777	539
1063	934
901	1558
264	415
1416	1096
208	19
343	576
778	1485
253	1493
494	324
837	1086
677	581
153	785
159	1231
1335	1069
1125	105
735	538
753	139
485	1481
86	962
139	302
864	1097
541	189
844	1525
1076	912
1520	839
1377	505
204	1462
96	960
142	114
1525	1022
1135	938
1072	1159
367	99
1406	1440
1568	874
1453	1531
1059	48
1230	841
725	1052
156	1419
231	451
490	998
357	636
1367	813
590	1312
1046	1511
1034	796
350	1547
254	976
1355	697
1543	939
1150	1051
145	976
1449	915
1305	1065
1180	612
258	1448
465	531
1068	725
751	333
280	650
653	1556
1140	1196
417	842
632	1292
963	366
962	704
34	1101
120	204
392	434
392	516
1388	761
1508	1355
701	607
677	1070
268	315
840	799
246	1076
1346	447
269	1154
1318	484
1200	906
330	124
786	956
340	1361
680	716
816	698
1380	474
647	1407
658	1412
803	325
144	485
1162	459
608	1432
255	1409
820	957
1322	43
1179	27
1213	1375
441	100
1062	683
387	976
206	725
205	231
1111	315
1220	599
1501	596
1302	805
275	329
398	99
1081	704
846	676
1387	1186
505	112
942	474
1187	1169
1518	1236
410	1518
362	1222
83	114
1082	375
1503	253
1255	823
670	1374
699	926
722	877
908	588
582	34
811	89
634	1513
325	1526
14	118
291	1338
1101	1495
974	96
147	1148
610	193
300	1044
532	706
661	470
1242	219
1203	1415
292	1379
1429	469
615	43
1297	1126
823	1009
1297	141
1452	149
1217	1154
99	129
260	15
158	1546
788	503
1460	1568
766	1056
514	1048
404	754
206	836
1112	292
1107	91
1399	1254
1389	995
89	395
244	620
800	519
165	490
879	1385
976	357
350	548
1367	1471
1036	254
1066	81
171	1138
227	1409
1203	746
353	453
1371	1312
712	1310
481	482
65	647
1569	1527
369	808
616	849
731	305
352	662
738	1382
88	656
1289	1320
290	1049
1353	409
1447	990
251	1025
279	1318
151	513
44	1484
905	77
1124	1123
1511	383
1382	1396
808	1295
627	10
736	851
1036	945
1030	908
101	372
1492	937
1308	119
959	502
427	1117
1094	247
763	497
196	708
791	1185
996	558
1138	543
641	1076
1028	1318
1503	1178
852	1219
560	1330
53	922
540	1271
1270	1135
1414	1286
993	446
1042	150
643	664
1273	220
333	658
1273	170
1444	355
1278	1017
1551	1377
45	23
535	1319
96	199
326	538
1059	886
879	989
1165	961
857	1438
1568	418
618	446
400	338
120	1498
907	1423
529	747
960	1363
1390	466
1435	105
243	493
723	488
944	998
1475	620
277	25
830	1351
665	1470
64	278
454	1260
44	859
657	1442
1336	375
1359	739
1192	665
396	612
1203	756
1361	1448
829	181
1458	1437
557	553
297	478
1310	1482
1233	822
693	1194
1208	636
928	586
169	1345
1162	88
617	318
328	1420
1023	430
710	148
541	1228
679	851
1057	156
747	452
755	1114
245	379
1538	1031
1221	799
1396	1361
1190	1361
599	326
994	854
1000	387
765	1460
916	168
1414	696
753	685
461	1295
1057	578
539	666
1402	108
1186	661
556	1356
738	635
1060	918
596	129
1110	613
394	261
913	1165
819	620
478	707
409	310
1073	123
1487	1283
32	843
724	1407
501	1532
1508	183
789	613
13	1065
470	855
794	347
425	275
1323	1061
105	467
973	1336
851	810
580	621
1053	399
1335	1243
965	427
1170	1485
732	1438
1113	1454
872	1059
195	921
1210	228
651	32
1056	756
91	1492
113	173
253	1020
867	563
32	1135
1058	332
446	1046
222	29
1038	465
1136	770
150	1001
803	850
205	315
1015	33
438	1250
1285	1323
483	560
913	204
382	90
767	140
1543	740
113	1446
436	731
1398	510
717	662
108	1360
885	460
1342	812
338	3
1277	345
993	871
581	852
765	255
93	1112
663	226
613	1445
577	730
562	787
420	47
818	1477
108	1521
647	28
235	892
1078	1252
160	1569
862	937
1322	1375
214	1407
269	1019
565	670
678	586
235	285
1286	93
1350	1518
1485	1012
144	392
331	178
527	250
241	134
9	225
1200	758
39	996
235	950
1206	236
669	1364
801	1240
337	956
1518	58
608	1307
1194	788
1028	989
1047	1527
895	597
412	1168
86	859
705	1360
531	1063
1515	941
855	1369
1367	1224
838	1160
325	1169
753	1031
247	1385
1167	526
1217	1089
31	997
975	788
389	809
989	315
751	1060
1014	1559
196	409
1385	1283
147	898
1369	167
970	1261
843	1422
1463	781
1457	1306
1543	941
373	325
615	1101
1192	744
653	1303
573	1422
1137	1552
1080	560
1269	1327
292	1554
1316	745
5	681
20	749
1163	1346
316	222
1190	1353
540	682
320	555
34	329
162	595
638	1451
251	1074
108	271
891	565
1117	757
336	769
176	1321
833	763
422	315
1547	116
537	498
862	1444
1517	1234
1452	1131
1378	1194
711	1257
1348	715
1102	304
1131	77
888	877
80	1441
1097	281
280	1340
1006	887
25	1297
388	178
1207	493
1362	1372
13	162
727	1076
810	723
1132	494
637	1007
524	1206
832	1341
692	521
1440	1491
63	295
201	1559
457	1032
959	894
1005	738
762	878
1065	266
1271	291
495	1547
1071	472
775	397
726	844
426	1484
268	638
596	42
321	962
943	332
962	1487
837	1020
946	1542
56	781
988	1230
590	428
490	1561
703	396
760	470
1103	616
671	1135
1319	946
1247	479
1015	444
512	471
159	734
27	529
907	1559
952	1055
153	444
792	1295
784	1011
686	495
1294	639
538	778
801	136
1302	1366
453	1128
1129	1297
764	254
282	1138
1195	565
1192	436
266	1021
604	436
598	532
119	492
413	327
1205	1182
604	410
722	632
698	188
104	934
575	991
17	65
1084	818
1462	484
1252	693
1344	214
570	1059
1171	1306
1092	849
847	1074
724	1192
392	1554
1249	1508
182	1282
513	68
1299	99
184	1111
1142	418
1047	439
558	367
1296	353
6	622
459	1400
1482	1376
272	1217
95	1556
1437	1056
950	678
1151	1256
772	733
1393	1548
1413	982
1436	349
1306	16
219	670
560	260
406	912
924	827
35	358
885	194
1047	1043
1481	595
5	378
1302	522
784	541
503	659
842	1190
310	1010
149	1094
1274	762
192	2
1191	1417
1253	939
750	939
1331	152
927	1483
1117	1519
188	987
582	110
1131	155
1229	987
952	69
1428	1523
953	503
192	176
1369	1193
482	1054
69	214
250	267
82	489
1521	40
1128	1259
939	630
486	264
236	1360
1022	1201
423	841
600	1334
296	233
64	21
778	1209
1565	1091
1003	986
136	215
1332	1225
1115	521
600	777
76	1436
562	670
809	938
1295	272
1379	1413
1427	631
595	568
0	1186
1487	573
758	1223
1563	1143
1204	518
139	1184
673	872
828	1129
1307	381
1485	1475
725	844
147	61
274	825
831	460
650	857
1136	1220
67	1321
1274	320
858	777
510	1333
857	213
103	477
792	355
1528	837
1005	302
125	1050
1202	1330
758	54
713	518
205	443
1111	1150
1334	8
916	155
1516	537
376	1091
1320	319
1526	1375
1200	83
615	1186
796	1404
497	1320
1502	675
244	238
287	749
1381	285
52	1256
234	749
491	1009
1408	1388
596	552
883	142
822	117
565	588
659	1395
1560	1196
326	434
195	778
1135	377
1467	1292
1400	52
54	1219
158	271
339	497
681	1498
696	1541
356	453
913	755
1526	215
424	82
1301	1116
1536	601
767	550
939	271
1139	798
623	960
152	526
541	89
1056	1314
201	1279
1353	743
1318	463
511	198
1513	660
1489	1365
1077	1315
1145	921
183	894
954	1455
770	1149
820	1502
325	79
239	1238
206	858
316	1204
370	1444
1054	701
496	5
172	804
704	1151
1123	181
757	544
324	1226
534	813
1230	74
1212	6
1389	54
25	1360
678	1268
218	1506
395	1191
1515	140
1091	1167
23	216
137	689
694	627
608	1404
312	1362
1412	178
222	957
1473	1466
774	968
28	130
342	1545
856	415
1432	686
368	181
294	646
917	777
1567	85
718	1488
821	376
1222	727
357	1417
251	521
298	1089
1378	481
42	785
848	1558
410	1114
739	587
1212	805
1105	371
1251	1547
1493	1057
1341	1110
775	222
1373	1268
1269	672
200	1488
421	543
205	95
70	415
595	874
1177	1340
425	1173
1252	147
4	371
1174	1172
625	422
1030	996
1089	1376
624	1147
1303	224
881	1282
88	296
782	1175
827	157
160	41
308	162
365	400
1538	1364
392	1387
529	769
245	207
1548	1546
675	957
732	1262
1116	1279
698	587
1093	145
1569	350
1154	376
471	1306
1027	1274
154	733
1184	993
1548	537
521	49
337	885
685	1362
145	946
985	1253
1372	163
77	1064
1365	691
235	301
1169	1460
1496	83
1305	605
1198	1029
126	868
945	1099
1007	1065
1224	339
748	727
1057	1136
862	121
209	298
1414	894
466	133
1350	239
139	983
1048	182
1209	1544
467	140
925	918
855	345
1506	355
218	101
1151	1469
351	652
547	1558
239	874
1144	1343
7	952
1204	474
36	459
807	1447
1491	1170
1504	840
206	841
1489	14
199	823
756	143
422	231
177	397
1274	795
646	1529
1485	1020
40	1269
791	1565
1113	605
529	511
1005	806
1115	1315
1371	1442
19	460
938	650
927	1161
593	679
1323	1396
285	820
40	892
1265	966
807	135
506	1383
1348	729
308	1211
1158	342
13	1011
1163	1098
639	29
709	125
386	219
1206	1559
144	408
1559	1081
1451	639
515	1092
1282	1176
391	631
1530	1004
61	351
680	117
1558	101
618	113
1156	77
1113	29
384	516
652	202
911	595
353	687
745	1384
61	1540
1207	726
1410	54
1324	1102
86	369
539	171
719	533
1481	131
634	90
536	385
1116	284
1107	166
122	1273
891	818
1058	217
196	81
581	732
819	1086
1276	660
1343	870
1367	1559
934	1362
270	578
1262	570
158	687
1179	934
1076	708
544	687
18	1283
1060	1451
920	970
831	535
1156	910
1097	16
971	670
554	1182
1444	744
680	1150
1542	1173
1152	513
1452	445
245	86
1383	78
1444	1181
1543	874
1212	538
803	180
623	188
892	438
970	586
1228	1314
362	905
462	890


